notification_id,user_id,title,message,is_read
29e43339-f18f-4b05-b331-5576543a451e,f343ebb2-5f9d-47c3-b022-adfd5d61f8dc,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account farmer.priya.148@agrilink.in.,True
ce4fc30b-4d0c-4689-8c65-a11184504ee9,1fc8658c-21f7-4360-8240-d5a3e810318a,Farmer Direct Payout Credited,AgriLink North Bengaluru update for account buyer.darshan.53@gmail.com.,True
914c784d-bd2f-41f3-8da1-502ea8285bb0,e8e8213b-d390-44b2-b341-4fdf7afdf02b,Yelahanka Hub Order Dispatched,AgriLink North Bengaluru update for account buyer.meghana.27@gmail.com.,True
fd052306-636e-42fb-a36a-d3ce9d5cda84,31e8a823-9f9d-4f0b-8ef0-1a1def6ebf2a,Manyata Tech Park Express Slot Available,AgriLink North Bengaluru update for account farmer.pooja.4@agrilink.in.,True
fced759e-49cb-48ff-9212-4c2fbc79ca95,ab4b2612-4079-40e5-91e2-cf4538e6d1cc,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account farmer.shilpa.95@agrilink.in.,True
3617264e-86ae-41af-8849-f4758de09b88,4b67a9d8-3a5b-4900-84fd-a67efbb88b7f,Farmer Direct Payout Credited,AgriLink North Bengaluru update for account farmer.aditya.77@agrilink.in.,True
a8a6a995-66f7-46eb-ab05-762ec8fdc422,8166097f-4ebd-4bb8-bb8c-1dec6fafbafd,Manyata Tech Park Express Slot Available,AgriLink North Bengaluru update for account buyer.suresh.81@gmail.com.,False
5e98f4bb-e6ac-4c23-80e1-44ae167a9254,1b1d3222-54b9-4f9f-980a-8c12453f7c67,Farmer Direct Payout Credited,AgriLink North Bengaluru update for account buyer.sunitha.92@gmail.com.,False
48f6d1ef-4729-44ab-883a-76ab83914198,20b568f3-d4d6-4c51-880a-0cf05f29bd10,Farmer Direct Payout Credited,AgriLink North Bengaluru update for account farmer.nandini.68@agrilink.in.,True
a093bc6e-ec20-4558-bd82-92210cba7660,c59c0e86-2e5e-4533-afd5-034831c96b6d,Manyata Tech Park Express Slot Available,AgriLink North Bengaluru update for account farmer.sunitha.34@agrilink.in.,True
2c43fdc9-315f-4842-8a09-6316338df0d3,cc534bc4-3c3b-4b17-8257-3b59d6c2eb5e,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account farmer.tejas.53@agrilink.in.,True
d64ef1c7-f552-4058-a621-19143a99e49d,c0e27365-5196-465f-959e-b585e87e7ad5,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account farmer.rakshith.143@agrilink.in.,True
0ce8836a-5061-4b7c-8ca7-1768bf1350c9,57004c9d-56fe-48e9-9399-d278ccd80478,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account buyer.karthik.40@gmail.com.,False
5f0a9aab-a0e4-4443-8199-83c253e5379d,9cb1034a-8384-43c8-b0bc-d3b7a75c909f,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account hub.karthik.23@agrilink.in.,True
d55ed7c0-5505-4c84-a7c7-8aedebe0a2f6,d589e9b9-3a4b-48a6-b51a-ae989061d192,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account buyer.aditya.48@gmail.com.,True
a691f262-7e71-45f5-baf6-dda8ed9252cc,2d834961-fcc6-477f-929b-be7f32d285ae,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account hub.gautam.24@agrilink.in.,True
97f4f36a-2b80-4fde-b682-d73f57b1be49,1b1d3222-54b9-4f9f-980a-8c12453f7c67,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account buyer.sunitha.92@gmail.com.,True
93fe94bd-0cab-4306-ba5e-0cc8ea2e45b0,d3450dd4-dfec-4248-8543-094134634518,Manyata Tech Park Express Slot Available,AgriLink North Bengaluru update for account buyer.arjun.52@gmail.com.,True
d964e791-0ffa-4746-8bd2-55e64b1f8083,6faddf13-c939-4c3c-8832-21e2c5708f4e,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account hub.venkatesh.3@agrilink.in.,True
897a3595-b1a7-4f37-b6a2-256b40e039c5,297887bf-be54-4e08-b5ac-9c1f8a60c6ad,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account farmer.karthik.100@agrilink.in.,True
68d8574f-78fa-4235-a697-cfac22013834,3e07dc76-7dd1-4f11-8060-0cd5259bfb3f,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account ops.bharath.15@agrilink.in.,False
b664ac33-6441-445c-b474-d7fa4dc881dd,d665519c-efa0-4b46-a855-c0c107bd9c6a,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account buyer.venkatesh.77@gmail.com.,False
38fe8389-ce8a-4964-8a8e-c0560426d01c,f60372bd-e431-49d9-bb16-8e677a5c8a66,Yelahanka Hub Order Dispatched,AgriLink North Bengaluru update for account buyer.shiva.78@gmail.com.,True
28d08304-c821-4f9f-9422-5f194f8df66a,03957489-a631-41f1-ad0b-e57a2163c945,Farmer Direct Payout Credited,AgriLink North Bengaluru update for account buyer.shiva.59@gmail.com.,True
2a6162d1-668a-4fb9-bcea-820e60a869bf,bf189b0d-4b93-44d5-8da8-05bff4b21b85,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account buyer.harish.67@gmail.com.,True
38f1e223-e965-46a7-9d16-2536a5fc56db,fa79d226-af8a-4081-be9b-d6bac09bd1a4,Yelahanka Hub Order Dispatched,AgriLink North Bengaluru update for account farmer.venkatesh.56@agrilink.in.,True
64233fa0-d79e-4e0d-b1e8-97a4e9807fa2,295d0d37-cabb-449f-a35c-315c12e87b98,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account farmer.pooja.104@agrilink.in.,False
7ca92dd9-6a36-489c-8614-a65352e0e51a,983fcee0-0e77-4bcb-817a-e993350bab88,Manyata Tech Park Express Slot Available,AgriLink North Bengaluru update for account farmer.priya.117@agrilink.in.,False
d577f5ed-fdc3-4979-a749-4024755bbd4d,c1704a44-5aa7-4d85-ba88-edbec5591985,Manyata Tech Park Express Slot Available,AgriLink North Bengaluru update for account farmer.venkatesh.116@agrilink.in.,False
678aaf0d-6c09-4bdf-b905-d029080c2849,3222469d-4132-45e8-9295-4c8a04a60798,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account buyer.vinay.47@gmail.com.,True
ca58add4-8d22-49f9-b421-1840d141b11a,6c673b55-a511-4862-9c51-d874430e6777,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account buyer.rahul.86@gmail.com.,False
adc1bbf6-e25a-4144-83fa-e6fd3acc6cbf,c664a261-3c61-4693-b1a2-540de150b251,Farmer Direct Payout Credited,AgriLink North Bengaluru update for account farmer.girish.86@agrilink.in.,False
7c45ba55-975a-4937-8d3a-e91e0b884ab9,de99bbdb-0fbd-4365-8bd6-0612d03a361d,Yelahanka Hub Order Dispatched,AgriLink North Bengaluru update for account hub.suresh.13@agrilink.in.,False
84c36cc6-c4ac-4536-a1ca-50e02eae9bc4,fd192e33-e784-45ca-9f63-518eecdefbeb,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account farmer.aditya.65@agrilink.in.,True
5631f088-a219-4e3f-bc61-6e9dc37a9453,c84d0cac-a879-41ca-8d9d-66bd94e90ec1,Yelahanka Hub Order Dispatched,AgriLink North Bengaluru update for account ops.bharath.5@agrilink.in.,True
b2caf32e-5a3a-4ba0-90b1-d9eda4198dd0,d562c4b0-fcda-4fb8-95e7-79d2873929f8,Farmer Direct Payout Credited,AgriLink North Bengaluru update for account buyer.manjunath.16@gmail.com.,False
1948c4a8-49ff-4665-a14d-b87d833cac39,cab5ef4b-8589-4ae6-b82d-3215aa4a83b8,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account farmer.anand.137@agrilink.in.,True
2a05ac82-f5ae-4c6a-b496-462a5e149ecf,a7022217-17e5-4e35-9744-8361f0f19821,Farmer Direct Payout Credited,AgriLink North Bengaluru update for account buyer.girish.69@gmail.com.,False
f8b7a9e4-18b7-47dd-9e1c-139572251451,cc3536f1-ec83-4612-bc52-057dbce7ab68,Farmer Direct Payout Credited,AgriLink North Bengaluru update for account buyer.lakshmi.38@gmail.com.,True
b95ae8cd-673c-49d7-abdb-01bd8c5ec44a,313db823-5c37-4e01-930a-5732364aad2e,Farmer Direct Payout Credited,AgriLink North Bengaluru update for account buyer.prajwal.89@gmail.com.,True
d1434ac5-6782-4caa-afbf-adf80dfd0625,ccab0184-e56c-4a38-a898-e676f339da1b,Yelahanka Hub Order Dispatched,AgriLink North Bengaluru update for account farmer.aditya.74@agrilink.in.,True
269c1084-2b93-4d66-b731-f3d9ee5cec3a,deb587ae-3a92-4b8d-8250-53de3d4bd97d,Yelahanka Hub Order Dispatched,AgriLink North Bengaluru update for account farmer.varun.57@agrilink.in.,True
b74dc104-233f-4e6c-9148-74a712df2bd0,cd5a064f-9747-4b08-886f-3c4fd0cf5a44,Manyata Tech Park Express Slot Available,AgriLink North Bengaluru update for account farmer.bharath.78@agrilink.in.,False
fcf40473-ebba-439a-b643-30f87ddef69a,68f4e697-d0d1-4fd0-ae20-9d77ab7abace,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account hub.aditya.25@agrilink.in.,True
1335309d-7537-44f3-93c2-630344bdde4e,e18cfc79-1bab-4643-b9d9-ec2da359e0cb,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account hub.lakshmi.1@agrilink.in.,True
315a19c6-7e8e-450c-abe6-9722277513ad,95545331-ca94-41b7-8594-e495117705a0,Manyata Tech Park Express Slot Available,AgriLink North Bengaluru update for account farmer.venkatesh.43@agrilink.in.,False
8cca2361-0fe3-41a0-b312-35fc55601740,1fc8658c-21f7-4360-8240-d5a3e810318a,Yelahanka Hub Order Dispatched,AgriLink North Bengaluru update for account buyer.darshan.53@gmail.com.,True
65a5ff9c-4577-42eb-88c4-b9aa2089681f,bfa65fe6-cae4-4468-a097-7eff86b15702,Yelahanka Hub Order Dispatched,AgriLink North Bengaluru update for account buyer.shiva.0@gmail.com.,False
b95b8872-23a5-4f81-852f-4b9d0a12bac9,c664a261-3c61-4693-b1a2-540de150b251,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account farmer.girish.86@agrilink.in.,True
ba0ef2d3-9a07-4063-949d-1d35738f4c36,3c246333-57c4-45ef-a276-21198dbda662,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account ops.ramesh.4@agrilink.in.,False
ad46f168-6ca8-46a2-8201-8d75149688e0,c664a261-3c61-4693-b1a2-540de150b251,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account farmer.girish.86@agrilink.in.,False
d444ccbb-6ef3-43dc-a9ec-f500103d5ef3,d60247f6-aba1-4f23-8e16-5988c9a87ec7,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account buyer.vinay.31@gmail.com.,True
96d4a20d-b201-42b5-8316-1b4add65cf50,a616ce3d-96de-4a53-a404-a7cb2f6ca660,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account hub.bharath.27@agrilink.in.,True
6fe00c7f-e60c-4fc8-bd9d-6f94127ba92d,d589e9b9-3a4b-48a6-b51a-ae989061d192,Yelahanka Hub Order Dispatched,AgriLink North Bengaluru update for account buyer.aditya.48@gmail.com.,True
b8ce6a01-0666-4c02-b414-8021d1345456,d897d730-6fea-48d8-8eca-3b287c08ff94,Farmer Direct Payout Credited,AgriLink North Bengaluru update for account farmer.suresh.130@agrilink.in.,True
e663a176-2291-4404-98ab-6ef099e950d4,fde46884-adb9-4c11-b350-5a22a455ecc7,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account farmer.suresh.99@agrilink.in.,False
f18c5e21-2ad0-4f6c-9828-7baaf27b1404,983fcee0-0e77-4bcb-817a-e993350bab88,Farmer Direct Payout Credited,AgriLink North Bengaluru update for account farmer.priya.117@agrilink.in.,True
223aafd9-baae-4654-a9bb-1c7eda7cd7da,3ad0627f-7727-45b5-88b1-ab64a3309de5,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account hub.shilpa.29@agrilink.in.,True
35bdb286-86d7-446c-baf8-6bd6d244d332,13b37ac6-34a8-4e80-baa6-01db2ec9646f,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account farmer.harish.136@agrilink.in.,True
5a7a8aa1-cca2-43d0-b0a7-75d15e138396,19657683-a7ff-4f18-9ff4-8676d7564a7d,Yelahanka Hub Order Dispatched,AgriLink North Bengaluru update for account buyer.darshan.19@gmail.com.,False
4e7240f9-d5d4-49ce-847e-a9e464371b06,280c741f-8071-4824-8dc1-fb296bac2220,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account farmer.venkatesh.6@agrilink.in.,True
25ef1f52-8d4f-48bc-9bd0-159be1a180e5,cc534bc4-3c3b-4b17-8257-3b59d6c2eb5e,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account farmer.tejas.53@agrilink.in.,True
be98bd82-1251-4ee8-94fb-7562cc64b7ac,d3450dd4-dfec-4248-8543-094134634518,Manyata Tech Park Express Slot Available,AgriLink North Bengaluru update for account buyer.arjun.52@gmail.com.,False
917cbbd9-40c7-48a1-a295-4f0c04e805f7,927b542f-e3cb-44d5-8807-ec8b5f2e6a33,Farmer Direct Payout Credited,AgriLink North Bengaluru update for account hub.girish.8@agrilink.in.,True
ff8c19c8-ba48-4f20-b561-294bd54944b7,c59c0e86-2e5e-4533-afd5-034831c96b6d,Manyata Tech Park Express Slot Available,AgriLink North Bengaluru update for account farmer.sunitha.34@agrilink.in.,False
bdbd2311-5153-4d0b-aa0c-f5d01fae3ede,83d1914a-989e-4f20-b4af-a763211f5b27,Farmer Direct Payout Credited,AgriLink North Bengaluru update for account farmer.rakshith.88@agrilink.in.,False
5ad5a490-3928-43bc-b23b-da82b916efa7,d897d730-6fea-48d8-8eca-3b287c08ff94,Farmer Direct Payout Credited,AgriLink North Bengaluru update for account farmer.suresh.130@agrilink.in.,False
6193bdac-5c8d-49a2-b69c-6c48925ba20e,0981b772-ff45-4809-9798-ea7799e6968f,Manyata Tech Park Express Slot Available,AgriLink North Bengaluru update for account farmer.rakshith.134@agrilink.in.,True
6ee0b11a-d338-43de-b181-1e6365e40da4,04caa52d-56ef-442b-80b2-a52b833988c8,Yelahanka Hub Order Dispatched,AgriLink North Bengaluru update for account hub.chetan.22@agrilink.in.,True
0c4d6fb2-416e-4bdf-9d85-472444caf3d5,34bef981-1e45-4a9c-8874-896b3038c882,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account buyer.siddarama.35@gmail.com.,False
aa2c60ae-507e-40da-a411-af4d6ab88b3c,2e3f0a6f-4790-4969-95a8-6b0cbf5b169e,Manyata Tech Park Express Slot Available,AgriLink North Bengaluru update for account farmer.suresh.111@agrilink.in.,True
669b9f90-6401-4ba5-b057-46fd2aa50eeb,93dd4eab-3d90-453e-bf2f-01889e54202c,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account ops.suresh.2@agrilink.in.,True
89697adb-62ce-4f97-95ce-4b3ae3451612,194980c6-ab50-456b-b413-6ba0c3977fd1,Yelahanka Hub Order Dispatched,AgriLink North Bengaluru update for account buyer.neha.14@gmail.com.,True
9ed04a8d-4ab8-44c9-93cc-33d94cf1847d,79af261d-2d26-4762-b060-cdf35c6475ce,Yelahanka Hub Order Dispatched,AgriLink North Bengaluru update for account farmer.lakshmi.63@agrilink.in.,True
b1cb8df7-5867-4d2f-ada7-8c033f76cc6b,120fccb6-00a1-4449-bd47-31ca0423099c,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account buyer.nandini.83@gmail.com.,True
179edd69-e335-4c13-be20-aede30732c3b,d897d730-6fea-48d8-8eca-3b287c08ff94,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account farmer.suresh.130@agrilink.in.,True
55b6380d-5e98-462b-8356-539b9822d9c3,3222469d-4132-45e8-9295-4c8a04a60798,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account buyer.vinay.47@gmail.com.,True
9129ee0e-8135-4f14-9bbe-e35ee32f4e5a,639f6233-fbdc-4078-bf1b-7f8d54f1f70f,Manyata Tech Park Express Slot Available,AgriLink North Bengaluru update for account ops.pooja.16@agrilink.in.,True
b1185679-2df1-4afb-9b6f-a01e362fda12,f876f85e-dd4a-404b-b539-3c190169f811,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account hub.lakshmi.20@agrilink.in.,True
9dbd3260-2a22-4f64-a723-8bae50835100,bbc80609-7b21-4e43-9c2b-b645e36980fc,Farmer Direct Payout Credited,AgriLink North Bengaluru update for account farmer.girish.31@agrilink.in.,False
f95ccc90-9356-48b1-8721-1f63b25686fa,04a034d6-81db-4085-88b1-5cc7663937e5,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account buyer.arjun.96@gmail.com.,True
d50ecdea-6df7-439a-b176-bf9377930453,20b568f3-d4d6-4c51-880a-0cf05f29bd10,Manyata Tech Park Express Slot Available,AgriLink North Bengaluru update for account farmer.nandini.68@agrilink.in.,True
329e7eb2-1a51-4fec-8d4b-740502a7b93e,4837746c-8912-46b7-a007-bd55d1f12b64,Manyata Tech Park Express Slot Available,AgriLink North Bengaluru update for account farmer.chandrashekar.140@agrilink.in.,True
a4021a74-fd68-4110-8ede-293b31f366a0,cd6a617b-fffe-4ae6-ad14-9a9164c88f07,Farmer Direct Payout Credited,AgriLink North Bengaluru update for account farmer.gautam.70@agrilink.in.,False
8133c36d-4cef-4726-a898-35400acecce8,e2be6ff9-75ff-429d-9335-7fe88a71e8f5,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account farmer.vinay.119@agrilink.in.,True
8e83615f-849c-42f7-89c1-64862888e1e2,5d495dd2-c8ca-4e3e-9207-17e3d1e0eec5,Manyata Tech Park Express Slot Available,AgriLink North Bengaluru update for account hub.prajwal.26@agrilink.in.,True
08efd5cf-4d96-43b9-aadf-e35fe080e9a1,e29c070a-fd5f-40ea-ae6e-bb1fae5175bf,Yelahanka Hub Order Dispatched,AgriLink North Bengaluru update for account farmer.suresh.129@agrilink.in.,False
e7bf98b4-a4e1-49da-975c-28f73e597a36,a93ec7db-1dc2-45d2-92b7-199a184e0a17,Yelahanka Hub Order Dispatched,AgriLink North Bengaluru update for account farmer.girish.67@agrilink.in.,True
d0c3497e-5b54-464f-bc77-876bbfd60c07,0686782c-c111-4be9-962f-a84b597fb591,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account farmer.darshan.115@agrilink.in.,False
909b9def-c530-465c-8dcf-8df56f1f80ed,a3f01b2a-ddb3-4d55-b263-b07c775dd1da,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account farmer.deepak.83@agrilink.in.,True
3ce035c0-e41f-4eee-b7be-219fe2a916f1,a2d54c4f-f277-49f8-8efe-a1a95ab1eaf2,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account farmer.girish.121@agrilink.in.,True
604dd9cb-cc5c-4e6f-a312-6358cbbb6f4c,4b67a9d8-3a5b-4900-84fd-a67efbb88b7f,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account farmer.aditya.77@agrilink.in.,True
59c4a467-0d6e-4b6d-85c9-a0f57a3326e6,adc8746c-b2c8-4b62-abc7-78a0fc2967f6,Manyata Tech Park Express Slot Available,AgriLink North Bengaluru update for account ops.chetan.1@agrilink.in.,True
757db9cb-7f46-47b7-8e59-942a592b8ec6,7700709f-d0c8-4a98-8b3a-bba5da377121,Yelahanka Hub Order Dispatched,AgriLink North Bengaluru update for account buyer.lakshmi.50@gmail.com.,True
d8721de9-2830-40e4-995d-78fb0f3d6f33,ff296733-c72c-4ab7-87a5-bd2d86edb5a4,Yelahanka Hub Order Dispatched,AgriLink North Bengaluru update for account farmer.rahul.107@agrilink.in.,True
7781de64-e72b-4f08-a147-a8f8c55820d5,de99bbdb-0fbd-4365-8bd6-0612d03a361d,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account hub.suresh.13@agrilink.in.,True
26c880b6-c655-4b8b-af07-1adc3392f056,3e07dc76-7dd1-4f11-8060-0cd5259bfb3f,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account ops.bharath.15@agrilink.in.,True
548991c1-60ee-4a89-b882-0601dc6c0bab,efa6d4bb-d246-49c5-ab00-d99cf7d44a1a,Yelahanka Hub Order Dispatched,AgriLink North Bengaluru update for account farmer.roopa.85@agrilink.in.,True
98fb2089-9ec9-42be-815b-62792119a441,c6516e97-1794-4415-8b3f-2dc3fe0c93cd,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account farmer.girish.22@agrilink.in.,True
9cded0f4-e39c-4519-91cf-2e6f1a0948f2,8354a6bd-1e0c-4873-ba9b-1907f42db022,Yelahanka Hub Order Dispatched,AgriLink North Bengaluru update for account farmer.meghana.94@agrilink.in.,True
515480c5-0143-4fc5-b3fd-0e23af587827,06b2bfe7-297e-4465-8971-0f7a01b8c2b8,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account farmer.karthik.1@agrilink.in.,True
73055cb7-0d94-4a1f-a842-9b5c957953c5,db2400b1-5911-4794-838e-9014c98b59fc,Manyata Tech Park Express Slot Available,AgriLink North Bengaluru update for account hub.meghana.17@agrilink.in.,False
0f5056a2-b6b2-4f81-84e7-4080ac5ba573,3b67a860-8524-4b75-8aa4-dcf1574ad09c,Manyata Tech Park Express Slot Available,AgriLink North Bengaluru update for account buyer.sneha.72@gmail.com.,True
5cfb0aca-40fc-4111-bd46-bf48f81ac854,a22e6049-6f99-43f8-93f5-4d4e5e1ce7a8,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account farmer.roopa.23@agrilink.in.,True
72a1de9e-fe5f-4065-96da-bf20cc926e18,c84d0cac-a879-41ca-8d9d-66bd94e90ec1,Manyata Tech Park Express Slot Available,AgriLink North Bengaluru update for account ops.bharath.5@agrilink.in.,True
3e8fd06a-5293-49f2-b69c-9e9f0e0be5f2,3222469d-4132-45e8-9295-4c8a04a60798,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account buyer.vinay.47@gmail.com.,True
bba398ca-af75-4a96-85b0-967fd1087a43,97c7fcbb-d2bd-4f0e-8ff8-ab1221c94e44,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account ops.sowmya.0@agrilink.in.,False
a6339b0e-4fcf-49f8-81a3-b574ca20417f,c46e1796-7099-4bca-b49e-d75a46aa7392,Farmer Direct Payout Credited,AgriLink North Bengaluru update for account farmer.pooja.96@agrilink.in.,False
9fb7674c-f1e3-4f8e-bc6b-8e58b9403c79,50bdb802-6822-4f64-87b6-92ef8bc5d549,Farmer Direct Payout Credited,AgriLink North Bengaluru update for account farmer.karthik.47@agrilink.in.,True
9b64db13-d999-4a99-b7c1-5fde38160c13,c96c2cf9-9234-449a-b8ff-c258c54bafe8,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account farmer.siddarama.120@agrilink.in.,False
2fc1fcfc-0c82-4b6c-a0fd-3646f94534fe,57dfeed4-7cb8-4f90-95ec-677d5aed5030,Yelahanka Hub Order Dispatched,AgriLink North Bengaluru update for account buyer.kishore.13@gmail.com.,True
f46d2b18-45be-4888-a499-ef7210128c51,95545331-ca94-41b7-8594-e495117705a0,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account farmer.venkatesh.43@agrilink.in.,True
34b073fb-53db-43b0-a491-6148bae483e7,592c2557-856b-46b5-988a-648acb62be18,Manyata Tech Park Express Slot Available,AgriLink North Bengaluru update for account farmer.venkatesh.24@agrilink.in.,False
79af1b5e-3ff4-4bab-ab79-1ac4e380777d,b009799b-fcac-44fb-9bdf-22a937fe452b,Mandi Price Update for North Bengaluru,AgriLink North Bengaluru update for account buyer.kishore.65@gmail.com.,True
1813e4c7-da1f-4586-a79e-95eb42a7943a,cd6a617b-fffe-4ae6-ad14-9a9164c88f07,Yelahanka Hub Order Dispatched,AgriLink North Bengaluru update for account farmer.gautam.70@agrilink.in.,False
582c2cae-229b-4e7a-a124-15667c538235,d8afda4f-ac34-4766-8814-f2ae9cd7f036,Manyata Tech Park Express Slot Available,AgriLink North Bengaluru update for account buyer.vinay.8@gmail.com.,True
c2a7ed0f-5d63-47fc-8212-aac292fe43bf,3177fd8c-3c78-4181-923a-ada1abc5683d,North BLR Morning Harvest In Stock,AgriLink North Bengaluru update for account buyer.sunitha.11@gmail.com.,True
dbd6366c-38a8-479a-af00-ce95b8d1a634,06b2bfe7-297e-4465-8971-0f7a01b8c2b8,Yelahanka Hub Order Dispatched,AgriLink North Bengaluru update for account farmer.karthik.1@agrilink.in.,True
