user_id,role_id,location_id,email,phone,full_name,is_active
1fab75d2-19aa-4cbe-bc0c-da5c5a3ff437,11111111-1111-1111-1111-111111111111,976760b6-e7f8-4686-899c-3707dada1da2,farmer.rahul.124@agrilink.in,+919880606503,Rahul Swamy (Farmer),True
43885dc0-4da8-43e8-814d-89bd2f300072,11111111-1111-1111-1111-111111111111,4e27a5e5-72bb-4abd-acd7-e544ad672ac3,farmer.kishore.125@agrilink.in,+919895318289,Kishore Deshpande (Farmer),True
06ea035d-138d-47b9-af07-fa6ee1a66f5b,11111111-1111-1111-1111-111111111111,bf99d3de-1ed1-411b-abeb-a13fcd4ea12f,farmer.shilpa.126@agrilink.in,+919842363373,Shilpa Patil (Farmer),True
904c78bb-6e29-439c-a308-5f4b0df0acf4,11111111-1111-1111-1111-111111111111,6ba6f1f3-cbbf-4e2f-bd7e-91408dc38963,farmer.suresh.127@agrilink.in,+919855439043,Suresh Swamy (Farmer),True
80f474dd-8393-4748-9ec9-5c7c1dcd9c8f,11111111-1111-1111-1111-111111111111,a9282b94-109c-449b-af27-dbb6d4ce8d0a,farmer.nandini.128@agrilink.in,+919871428713,Nandini Bhat (Farmer),True
e29c070a-fd5f-40ea-ae6e-bb1fae5175bf,11111111-1111-1111-1111-111111111111,a94d3860-4b6c-4c8e-a06f-2a337483df22,farmer.suresh.129@agrilink.in,+919879173614,Suresh Prasad (Farmer),True
d897d730-6fea-48d8-8eca-3b287c08ff94,11111111-1111-1111-1111-111111111111,b9b42a0d-3ca5-4969-87b8-94668c56dfb1,farmer.suresh.130@agrilink.in,+919857912262,Suresh Rao (Farmer),True
9433764a-c62c-486d-b31d-1b266375510a,11111111-1111-1111-1111-111111111111,3410304f-cab2-4edf-a918-d2cfd4bf98fd,farmer.girish.131@agrilink.in,+919863690013,Girish Swamy (Farmer),True
995836e8-8959-476b-9cfb-f1d040e62750,11111111-1111-1111-1111-111111111111,1c885475-3b7a-4bd6-bd44-b630972622d2,farmer.chandrashekar.132@agrilink.in,+919879696025,Chandrashekar Deshpande (Farmer),True
8c76bf64-85e5-4a66-bc5c-3ee841c461b1,11111111-1111-1111-1111-111111111111,6ba6f1f3-cbbf-4e2f-bd7e-91408dc38963,farmer.bharath.133@agrilink.in,+919849428661,Bharath Shetty (Farmer),True
0981b772-ff45-4809-9798-ea7799e6968f,11111111-1111-1111-1111-111111111111,0465a261-e252-4140-8f79-ae641798402f,farmer.rakshith.134@agrilink.in,+919867192331,Rakshith Kulkarni (Farmer),True
22c82d70-baf1-4470-bfdc-b1a9bc5f419b,11111111-1111-1111-1111-111111111111,62d36ae1-eddb-426c-9e2a-580e7623a02d,farmer.suresh.135@agrilink.in,+919868376726,Suresh Swamy (Farmer),True
13b37ac6-34a8-4e80-baa6-01db2ec9646f,11111111-1111-1111-1111-111111111111,1c76eb5f-e20d-46b5-a6dc-9bb1a9c5b578,farmer.harish.136@agrilink.in,+919814179623,Harish Pujari (Farmer),True
cab5ef4b-8589-4ae6-b82d-3215aa4a83b8,11111111-1111-1111-1111-111111111111,30958fc8-e901-45fe-a4c6-98e4dab06797,farmer.anand.137@agrilink.in,+919858607028,Anand Kumar (Farmer),True
f07e4d0a-d6c0-470b-a666-2fbcb200169d,11111111-1111-1111-1111-111111111111,21d1533f-2c75-46b1-bdc8-32127ec4ec6d,farmer.roopa.138@agrilink.in,+919869584522,Roopa Swamy (Farmer),True
33844492-6f7e-4bcd-821b-d6686fd0d6a2,11111111-1111-1111-1111-111111111111,472e74f1-a782-44d4-88c0-8a01d8240482,farmer.harish.139@agrilink.in,+919897182566,Harish Acharya (Farmer),True
4837746c-8912-46b7-a007-bd55d1f12b64,11111111-1111-1111-1111-111111111111,111d9a7e-ab8d-47f5-8d10-95e33b8aff64,farmer.chandrashekar.140@agrilink.in,+919885386435,Chandrashekar Pujari (Farmer),True
ee7ddf25-8258-47ac-9643-f1f337abc674,11111111-1111-1111-1111-111111111111,b415ff1d-f34c-4e0e-960f-bd11d3550b03,farmer.gautam.141@agrilink.in,+919836867482,Gautam Naik (Farmer),True
d00420cd-eebe-4ae3-bb0d-713e8b524244,11111111-1111-1111-1111-111111111111,b8f597b4-e56e-4f0d-9f0e-28138caa3fce,farmer.roopa.142@agrilink.in,+919899635939,Roopa Patil (Farmer),True
c0e27365-5196-465f-959e-b585e87e7ad5,11111111-1111-1111-1111-111111111111,d430e2c2-20af-41b1-814b-7f5361c2bfaf,farmer.rakshith.143@agrilink.in,+919858518659,Rakshith Shetty (Farmer),True
0fa5e7a4-a3d7-4f9f-9e3c-b64ef46391c9,11111111-1111-1111-1111-111111111111,21eccb01-12df-464b-b052-ffeb0975cfff,farmer.sunitha.144@agrilink.in,+919858438711,Sunitha Deshpande (Farmer),True
4687b625-4367-44c2-8324-06c12ed53082,11111111-1111-1111-1111-111111111111,a9282b94-109c-449b-af27-dbb6d4ce8d0a,farmer.gautam.145@agrilink.in,+919851512297,Gautam Patil (Farmer),True
b235440e-a9df-4538-9ab5-ed39a6d71787,11111111-1111-1111-1111-111111111111,5ff6c1b6-24f9-4fc1-b058-c5db55730125,farmer.arjun.146@agrilink.in,+919826821075,Arjun Sharma (Farmer),True
7d40ef63-e89f-4df5-8569-2c80085481ab,11111111-1111-1111-1111-111111111111,e0196e41-ba19-4d13-8df4-6760cebe8bbf,farmer.rahul.147@agrilink.in,+919883994695,Rahul Swamy (Farmer),True
f343ebb2-5f9d-47c3-b022-adfd5d61f8dc,11111111-1111-1111-1111-111111111111,6018b0fd-df7b-4c03-899a-c8cc7201793c,farmer.priya.148@agrilink.in,+919879538491,Priya Reddy (Farmer),True
ca3670b4-e588-4fc1-8fa2-7aab821cc13c,11111111-1111-1111-1111-111111111111,589c896a-b144-4ce8-9761-cb204df2b66d,farmer.chetan.149@agrilink.in,+919848124318,Chetan Swamy (Farmer),True
bfa65fe6-cae4-4468-a097-7eff86b15702,22222222-2222-2222-2222-222222222222,62d36ae1-eddb-426c-9e2a-580e7623a02d,buyer.shiva.0@gmail.com,+919881602209,Shiva Naik,True
ca795e73-44e4-4efe-87ab-954171a15614,22222222-2222-2222-2222-222222222222,d076e2de-7226-41b6-b029-6e824fece7af,buyer.priya.1@gmail.com,+919887933054,Priya Shetty,True
e386a3c5-3a6c-498a-9a5d-5a6ea42112bf,22222222-2222-2222-2222-222222222222,18109dd0-6c31-419e-8e3b-0d015befc357,buyer.basavaraj.2@gmail.com,+919815529005,Basavaraj Prasad,True
b2eca3be-a0ed-4716-a79c-bdcbe1f439e5,22222222-2222-2222-2222-222222222222,6580fb82-e039-4fcf-84b9-11c24a335943,buyer.venkatesh.3@gmail.com,+919845521514,Venkatesh Reddy,True
8a6fad25-d5d1-487a-aa09-47cdfa53d6d5,22222222-2222-2222-2222-222222222222,1031e818-9276-403b-8205-c044c508c560,buyer.neha.4@gmail.com,+919895763946,Neha Chari,True
866abab3-c39c-4a4f-b42e-9d05351579d0,22222222-2222-2222-2222-222222222222,c7146e3a-e7bc-4fd2-a32a-b3c65ec3f796,buyer.chandrashekar.5@gmail.com,+919896155337,Chandrashekar Verma,True
0b7a23c6-fb4d-4e8a-96b8-f531ed36dd76,22222222-2222-2222-2222-222222222222,b93e5d74-a4c6-4af9-b3c5-1915fa70349c,buyer.vinay.6@gmail.com,+919849920898,Vinay Kumar,True
5e70f21a-b105-443c-a6b1-75c5b4fecdea,22222222-2222-2222-2222-222222222222,1c76eb5f-e20d-46b5-a6dc-9bb1a9c5b578,buyer.anand.7@gmail.com,+919869002851,Anand Reddy,True
d8afda4f-ac34-4766-8814-f2ae9cd7f036,22222222-2222-2222-2222-222222222222,14e15950-eb29-4890-b1bb-c14c192fe5ef,buyer.vinay.8@gmail.com,+919855659873,Vinay Kulkarni,True
14e0229e-740d-4749-8f87-c84ae44563b9,22222222-2222-2222-2222-222222222222,bf99d3de-1ed1-411b-abeb-a13fcd4ea12f,buyer.tejas.9@gmail.com,+919863514837,Tejas Prasad,True
d8991e0a-550a-40f2-ac3a-6bb411f7b244,22222222-2222-2222-2222-222222222222,4c345c6a-f9a2-4f35-8721-b42c70099493,buyer.harish.10@gmail.com,+919824251766,Harish Pujari,True
3177fd8c-3c78-4181-923a-ada1abc5683d,22222222-2222-2222-2222-222222222222,6018b0fd-df7b-4c03-899a-c8cc7201793c,buyer.sunitha.11@gmail.com,+919845899440,Sunitha Kulkarni,True
6d62093c-4881-436d-9dbb-8be1ab3e01bd,22222222-2222-2222-2222-222222222222,5d74524d-6c3f-4dd7-ae9c-17f33c973e16,buyer.sunitha.12@gmail.com,+919816792127,Sunitha Bhat,True
57dfeed4-7cb8-4f90-95ec-677d5aed5030,22222222-2222-2222-2222-222222222222,d861edd6-3a0f-464c-bc95-95087156bbef,buyer.kishore.13@gmail.com,+919831434525,Kishore Chari,True
194980c6-ab50-456b-b413-6ba0c3977fd1,22222222-2222-2222-2222-222222222222,3f966ae3-ccb1-4124-99dc-3373149c4429,buyer.neha.14@gmail.com,+919831386576,Neha Prasad,True
57a031d5-4128-4e4b-be72-ef58a6d0646d,22222222-2222-2222-2222-222222222222,98f5d7a1-4edf-4cc2-9c5f-19a7661b8f5a,buyer.priya.15@gmail.com,+919851411602,Priya Kulkarni,True
d562c4b0-fcda-4fb8-95e7-79d2873929f8,22222222-2222-2222-2222-222222222222,32f4e71f-d21f-4608-aa72-27120ba4b783,buyer.manjunath.16@gmail.com,+919877839607,Manjunath Patil,True
55e4c2ef-ce2e-4d3d-bf4f-f4db8859a226,22222222-2222-2222-2222-222222222222,fc64f10b-c095-42aa-aa58-0324778bbc68,buyer.sunitha.17@gmail.com,+919857364777,Sunitha Rao,True
8eaa2275-4be4-494c-8e4c-74c9c8b790e2,22222222-2222-2222-2222-222222222222,58c16f9b-36f4-4bbd-b5ec-ddd7595ee919,buyer.lakshmi.18@gmail.com,+919890197611,Lakshmi Naik,True
19657683-a7ff-4f18-9ff4-8676d7564a7d,22222222-2222-2222-2222-222222222222,b6ab034f-27d3-4459-9753-73089955f94b,buyer.darshan.19@gmail.com,+919824428014,Darshan Verma,True
c62aefb7-99a1-470d-a739-2548c56f037b,22222222-2222-2222-2222-222222222222,30958fc8-e901-45fe-a4c6-98e4dab06797,buyer.shiva.20@gmail.com,+919864123845,Shiva Murthy,True
d27bd19e-147b-4294-85f6-1287c07f4487,22222222-2222-2222-2222-222222222222,7cfa432f-b2ab-4cec-bff6-9bef1020bce0,buyer.suresh.21@gmail.com,+919886541906,Suresh Acharya,True
8cc68618-6851-4bc6-8aa9-322d95f2455c,22222222-2222-2222-2222-222222222222,b9b42a0d-3ca5-4969-87b8-94668c56dfb1,buyer.harish.22@gmail.com,+919819869264,Harish Verma,True
513eab4a-284b-4b90-9313-39597aca2be8,22222222-2222-2222-2222-222222222222,8522741b-1210-4ef2-b04d-7c54bd2d229e,buyer.priya.23@gmail.com,+919847543473,Priya Kulkarni,True
bff6c93b-2463-4ffe-ae1f-684344088eca,22222222-2222-2222-2222-222222222222,32f4e71f-d21f-4608-aa72-27120ba4b783,buyer.shiva.24@gmail.com,+919860089832,Shiva Hegde,True
2a909503-451a-4227-b05a-2ffc93421c21,22222222-2222-2222-2222-222222222222,86bb78aa-f89a-45b3-9d0b-9e381988c857,buyer.aditya.25@gmail.com,+919836717096,Aditya Swamy,True
1bcc0fad-47bc-490a-8e60-91b12480e754,22222222-2222-2222-2222-222222222222,4e27a5e5-72bb-4abd-acd7-e544ad672ac3,buyer.priya.26@gmail.com,+919815222944,Priya Reddy,True
e8e8213b-d390-44b2-b341-4fdf7afdf02b,22222222-2222-2222-2222-222222222222,589c896a-b144-4ce8-9761-cb204df2b66d,buyer.meghana.27@gmail.com,+919871335966,Meghana Deshpande,True
ce1a503a-fa40-43e9-b1ec-600108824f4e,22222222-2222-2222-2222-222222222222,f0378097-9dd5-4de3-ab89-c015e9797997,buyer.pooja.28@gmail.com,+919854018830,Pooja Pujari,True
72b0e980-22fb-4f4e-8ab8-db19ae696ae2,22222222-2222-2222-2222-222222222222,62d36ae1-eddb-426c-9e2a-580e7623a02d,buyer.basavaraj.29@gmail.com,+919850162553,Basavaraj Acharya,True
f5d202e7-d77e-445e-b9fa-c7b86435e7e0,22222222-2222-2222-2222-222222222222,f8f3026e-d77e-4695-9e7c-7af81a340a6b,buyer.priya.30@gmail.com,+919875746104,Priya Pujari,True
d60247f6-aba1-4f23-8e16-5988c9a87ec7,22222222-2222-2222-2222-222222222222,1c885475-3b7a-4bd6-bd44-b630972622d2,buyer.vinay.31@gmail.com,+919854458225,Vinay Gowda,True
6d17e7e2-07bb-4492-be83-c123a64619fd,22222222-2222-2222-2222-222222222222,86424574-c428-4c73-8670-33f1dc2ccb9d,buyer.arjun.32@gmail.com,+919894457912,Arjun Sharma,True
d13f03d0-f96b-4419-897b-838e2b8eaee0,22222222-2222-2222-2222-222222222222,b8f0a1fe-484a-4ad0-ba4a-f0164c6b752e,buyer.pooja.33@gmail.com,+919897991930,Pooja Deshpande,True
908ea461-c626-49b6-8e23-f4bce8d99406,22222222-2222-2222-2222-222222222222,ca789c8a-2e45-4aba-873f-14b88aad4b90,buyer.lakshmi.34@gmail.com,+919832885741,Lakshmi Sharma,True
34bef981-1e45-4a9c-8874-896b3038c882,22222222-2222-2222-2222-222222222222,4352ad5d-8dd7-4b0a-a454-105390cbbc85,buyer.siddarama.35@gmail.com,+919886849080,Siddarama Kumar,True
b3e95514-4e45-4223-a9bc-74a09a63de66,22222222-2222-2222-2222-222222222222,033a7a16-3b67-4f5d-aaae-2cfdcebec023,buyer.kavya.36@gmail.com,+919852103092,Kavya Gowda,True
053d180f-6f59-4652-be0d-e006539b9f79,22222222-2222-2222-2222-222222222222,14e15950-eb29-4890-b1bb-c14c192fe5ef,buyer.siddarama.37@gmail.com,+919865079923,Siddarama Chari,True
cc3536f1-ec83-4612-bc52-057dbce7ab68,22222222-2222-2222-2222-222222222222,589c896a-b144-4ce8-9761-cb204df2b66d,buyer.lakshmi.38@gmail.com,+919837828932,Lakshmi Bhat,True
19c21040-bf10-4fd9-86a5-9342d7b111dc,22222222-2222-2222-2222-222222222222,d4bea6fa-ee4f-459e-a945-d73c421c6c88,buyer.vinay.39@gmail.com,+919852111160,Vinay Pujari,True
57004c9d-56fe-48e9-9399-d278ccd80478,22222222-2222-2222-2222-222222222222,12d86daa-2a90-4421-b2cb-cfe7366deff1,buyer.karthik.40@gmail.com,+919883319550,Karthik Verma,True
9f443bf7-0e85-423b-90e6-eb1174f297e6,22222222-2222-2222-2222-222222222222,b50ecb97-8306-451b-9c38-4ce6c1e70e1f,buyer.gowramma.41@gmail.com,+919843087238,Gowramma Deshpande,True
368152d3-2bbc-4220-ae10-b907419844b6,22222222-2222-2222-2222-222222222222,44f8fbd8-8b07-4ac7-9fb6-b74ff9e66aff,buyer.aditya.42@gmail.com,+919849945150,Aditya Naik,True
6ece3927-e8b8-4a98-a58d-70519d24c1be,22222222-2222-2222-2222-222222222222,b8f597b4-e56e-4f0d-9f0e-28138caa3fce,buyer.deepak.43@gmail.com,+919874398125,Deepak Deshpande,True
b3bfe8f1-e9f1-4d3b-a015-0adf1b1e0cfc,22222222-2222-2222-2222-222222222222,b9b42a0d-3ca5-4969-87b8-94668c56dfb1,buyer.aditya.44@gmail.com,+919826357665,Aditya Murthy,True
9f533436-cee1-440e-b86f-fe34a021f6a2,22222222-2222-2222-2222-222222222222,9149ad34-73c3-4543-b6dd-4ca74bdec3b1,buyer.sowmya.45@gmail.com,+919848983895,Sowmya Swamy,True
1c4cf2bc-ef56-463a-9b96-09672c27ee20,22222222-2222-2222-2222-222222222222,bf99d3de-1ed1-411b-abeb-a13fcd4ea12f,buyer.darshan.46@gmail.com,+919869374716,Darshan Patil,True
3222469d-4132-45e8-9295-4c8a04a60798,22222222-2222-2222-2222-222222222222,142ab0cb-6e9c-475a-8368-c2ccab662285,buyer.vinay.47@gmail.com,+919882286705,Vinay Rao,True
d589e9b9-3a4b-48a6-b51a-ae989061d192,22222222-2222-2222-2222-222222222222,f0378097-9dd5-4de3-ab89-c015e9797997,buyer.aditya.48@gmail.com,+919824660143,Aditya Murthy,True
eedc2708-1df0-4a75-86aa-8f7eed87fea2,22222222-2222-2222-2222-222222222222,68bcdb71-4814-4ddf-8c72-e689eff119fb,buyer.sunitha.49@gmail.com,+919840289135,Sunitha Reddy,True
7700709f-d0c8-4a98-8b3a-bba5da377121,22222222-2222-2222-2222-222222222222,7e80b53a-d3d4-43be-85e3-5602b12e1fe5,buyer.lakshmi.50@gmail.com,+919854331259,Lakshmi Hegde,True
3ceaf4f6-78b0-4f1b-af10-fd29769e06da,22222222-2222-2222-2222-222222222222,44024d53-fc4b-4622-88b2-54c33d55a8fd,buyer.pavitra.51@gmail.com,+919883867070,Pavitra Bhat,True
d3450dd4-dfec-4248-8543-094134634518,22222222-2222-2222-2222-222222222222,ca789c8a-2e45-4aba-873f-14b88aad4b90,buyer.arjun.52@gmail.com,+919897313825,Arjun Deshpande,True
1fc8658c-21f7-4360-8240-d5a3e810318a,22222222-2222-2222-2222-222222222222,b9b42a0d-3ca5-4969-87b8-94668c56dfb1,buyer.darshan.53@gmail.com,+919896690951,Darshan Prasad,True
b5fb5987-cf92-45aa-ac68-a63535aaf2ee,22222222-2222-2222-2222-222222222222,47d83015-f301-4f72-bf9f-54e67271bb0e,buyer.venkatesh.54@gmail.com,+919881826922,Venkatesh Sharma,True
51e7ccc1-427d-4d53-ab6d-ea26c5adf275,22222222-2222-2222-2222-222222222222,78fa4c76-acf7-4e60-a1dc-6a9277ff8117,buyer.nandini.55@gmail.com,+919814877451,Nandini Chari,True
4ebc16aa-3544-450a-8fa2-d85a2b989e22,22222222-2222-2222-2222-222222222222,c7146e3a-e7bc-4fd2-a32a-b3c65ec3f796,buyer.chandrashekar.56@gmail.com,+919815028625,Chandrashekar Shetty,True
3a58b2ff-4687-4371-bc69-57610a6a50c5,22222222-2222-2222-2222-222222222222,0465a261-e252-4140-8f79-ae641798402f,buyer.rakshith.57@gmail.com,+919824401654,Rakshith Sharma,True
0b0a991b-00e2-45d4-881d-5b369c8de8eb,22222222-2222-2222-2222-222222222222,6ba6f1f3-cbbf-4e2f-bd7e-91408dc38963,buyer.darshan.58@gmail.com,+919880372842,Darshan Kulkarni,True
03957489-a631-41f1-ad0b-e57a2163c945,22222222-2222-2222-2222-222222222222,7a89dee4-d0f6-489b-8490-3fee32a9628d,buyer.shiva.59@gmail.com,+919846619573,Shiva Pujari,True
09dd2bed-32b2-4101-b940-fbc64f851b14,22222222-2222-2222-2222-222222222222,3a69cece-d091-41b9-990f-747a4ee77301,buyer.girish.60@gmail.com,+919871594457,Girish Prasad,True
c26d22f8-f9bf-486b-b7ee-5806b6c894cf,22222222-2222-2222-2222-222222222222,fcf5e81c-8baf-4ced-957b-e874d3a1f9be,buyer.nandini.61@gmail.com,+919849597485,Nandini Gowda,True
08cf1318-f2cd-44ba-9f69-e2ed83abf386,22222222-2222-2222-2222-222222222222,d0810c38-1a36-45fe-bf9e-413fd460d03d,buyer.nandini.62@gmail.com,+919879159799,Nandini Acharya,True
0a1a73a8-703d-45ac-b98d-f3650b95942b,22222222-2222-2222-2222-222222222222,5d74524d-6c3f-4dd7-ae9c-17f33c973e16,buyer.venkatesh.63@gmail.com,+919834800912,Venkatesh Acharya,True
593749dd-d60e-4233-9255-f4f4460358ca,22222222-2222-2222-2222-222222222222,d861edd6-3a0f-464c-bc95-95087156bbef,buyer.vinay.64@gmail.com,+919810916723,Vinay Prasad,True
b009799b-fcac-44fb-9bdf-22a937fe452b,22222222-2222-2222-2222-222222222222,aa423df6-efc3-42bd-b10e-dc0b9cee065f,buyer.kishore.65@gmail.com,+919845835371,Kishore Kumar,True
e725698a-73ff-4a06-83df-dacf46a96813,22222222-2222-2222-2222-222222222222,b11cda97-ad4d-4eaa-aa15-50e8f952d5b8,buyer.rakshith.66@gmail.com,+919811534878,Rakshith Sharma,True
bf189b0d-4b93-44d5-8da8-05bff4b21b85,22222222-2222-2222-2222-222222222222,b8f50ce6-446d-4940-8b83-4b6f9d65ef95,buyer.harish.67@gmail.com,+919899628735,Harish Kumar,True
fbff22a4-f493-4de3-81e3-b1a096b7fe41,22222222-2222-2222-2222-222222222222,1c76eb5f-e20d-46b5-a6dc-9bb1a9c5b578,buyer.karthik.68@gmail.com,+919864414096,Karthik Naik,True
a7022217-17e5-4e35-9744-8361f0f19821,22222222-2222-2222-2222-222222222222,1c885475-3b7a-4bd6-bd44-b630972622d2,buyer.girish.69@gmail.com,+919892493631,Girish Naik,True
bdfae024-05ab-45e5-bd20-be4f83c4e5c8,22222222-2222-2222-2222-222222222222,ca789c8a-2e45-4aba-873f-14b88aad4b90,buyer.chetan.70@gmail.com,+919830560218,Chetan Bhat,True
03ed92dd-038e-481d-972c-2145868f903f,22222222-2222-2222-2222-222222222222,4fb8f0b4-e9bb-4596-9c00-ef9562f88ebe,buyer.pooja.71@gmail.com,+919883717007,Pooja Swamy,True
3b67a860-8524-4b75-8aa4-dcf1574ad09c,22222222-2222-2222-2222-222222222222,d861edd6-3a0f-464c-bc95-95087156bbef,buyer.sneha.72@gmail.com,+919889968863,Sneha Rao,True
e80e0b0b-349f-454d-a204-881b2021f2c2,22222222-2222-2222-2222-222222222222,68bcdb71-4814-4ddf-8c72-e689eff119fb,buyer.rahul.73@gmail.com,+919858557943,Rahul Kulkarni,True
667d6422-96b9-454f-8f84-7e32c382165c,22222222-2222-2222-2222-222222222222,b8f50ce6-446d-4940-8b83-4b6f9d65ef95,buyer.neha.74@gmail.com,+919883504237,Neha Hegde,True
3eff24e9-8e84-4950-8b7f-cd6c5cfc6d1c,22222222-2222-2222-2222-222222222222,49852634-60bb-4b2a-a82f-ef4d48835087,buyer.neha.75@gmail.com,+919832083803,Neha Verma,True
a0f236c9-24b6-48c0-ad49-aa5b5eec158e,22222222-2222-2222-2222-222222222222,1c3df6d9-543c-467d-b533-51c7b5d5a12d,buyer.rahul.76@gmail.com,+919837568520,Rahul Kulkarni,True
d665519c-efa0-4b46-a855-c0c107bd9c6a,22222222-2222-2222-2222-222222222222,aa423df6-efc3-42bd-b10e-dc0b9cee065f,buyer.venkatesh.77@gmail.com,+919817467311,Venkatesh Pujari,True
f60372bd-e431-49d9-bb16-8e677a5c8a66,22222222-2222-2222-2222-222222222222,4fb8f0b4-e9bb-4596-9c00-ef9562f88ebe,buyer.shiva.78@gmail.com,+919871310453,Shiva Pujari,True
376caca4-845a-4ab7-8e6d-f293f3a8abc8,22222222-2222-2222-2222-222222222222,86424574-c428-4c73-8670-33f1dc2ccb9d,buyer.aditya.79@gmail.com,+919812921981,Aditya Kulkarni,True
38db675b-2c08-410d-855b-23a4f313aea7,22222222-2222-2222-2222-222222222222,d19368a0-25af-4f8d-aad5-5ac9a8c614f4,buyer.gowramma.80@gmail.com,+919887619624,Gowramma Gowda,True
8166097f-4ebd-4bb8-bb8c-1dec6fafbafd,22222222-2222-2222-2222-222222222222,bf99d3de-1ed1-411b-abeb-a13fcd4ea12f,buyer.suresh.81@gmail.com,+919818557710,Suresh Chari,True
22f49894-baf2-4f8f-b799-0cc6f9fc9bdd,22222222-2222-2222-2222-222222222222,4352ad5d-8dd7-4b0a-a454-105390cbbc85,buyer.anand.82@gmail.com,+919848532662,Anand Deshpande,True
120fccb6-00a1-4449-bd47-31ca0423099c,22222222-2222-2222-2222-222222222222,f4b442af-096e-40de-9de6-4170e6850236,buyer.nandini.83@gmail.com,+919860259293,Nandini Bhat,True
3e487fdd-44a6-425b-947e-69f8e01a0725,22222222-2222-2222-2222-222222222222,d4bea6fa-ee4f-459e-a945-d73c421c6c88,buyer.roopa.84@gmail.com,+919820770971,Roopa Acharya,True
4a28ef9c-ee7a-477a-82b7-ada32b72da22,22222222-2222-2222-2222-222222222222,78fa4c76-acf7-4e60-a1dc-6a9277ff8117,buyer.shilpa.85@gmail.com,+919882109613,Shilpa Hegde,True
6c673b55-a511-4862-9c51-d874430e6777,22222222-2222-2222-2222-222222222222,44f8fbd8-8b07-4ac7-9fb6-b74ff9e66aff,buyer.rahul.86@gmail.com,+919810466177,Rahul Bhat,True
d8331734-4431-4cda-b3d8-20abedb7105e,22222222-2222-2222-2222-222222222222,6ba6f1f3-cbbf-4e2f-bd7e-91408dc38963,buyer.rakshith.87@gmail.com,+919866925500,Rakshith Kulkarni,True
bc9ff18d-2d26-4e2d-b8c2-adae8ced7f2c,22222222-2222-2222-2222-222222222222,5137427d-7ad1-4e69-bb36-800b24e4917a,buyer.chetan.88@gmail.com,+919856460773,Chetan Kumar,True
313db823-5c37-4e01-930a-5732364aad2e,22222222-2222-2222-2222-222222222222,6087b176-9d67-4d80-a476-3f0e44a2e9eb,buyer.prajwal.89@gmail.com,+919814324134,Prajwal Rao,True
12d88224-c3ab-4bc0-ad58-79c9b214fe76,22222222-2222-2222-2222-222222222222,0a29495c-3c3b-4000-8a06-033d9420bb72,buyer.gautam.90@gmail.com,+919837659807,Gautam Gowda,True
1aedc795-cf9d-4fcb-808e-dba2a4e1e054,22222222-2222-2222-2222-222222222222,aa423df6-efc3-42bd-b10e-dc0b9cee065f,buyer.pavitra.91@gmail.com,+919890233330,Pavitra Reddy,True
1b1d3222-54b9-4f9f-980a-8c12453f7c67,22222222-2222-2222-2222-222222222222,8ccc880e-65fb-43ed-8f47-d05767d703e5,buyer.sunitha.92@gmail.com,+919868916591,Sunitha Reddy,True
d8c762d0-52cd-426c-9c62-672ecba18a98,22222222-2222-2222-2222-222222222222,b9534d3d-3edd-40f0-ae93-6aad2c6a1816,buyer.sneha.93@gmail.com,+919828808678,Sneha Rao,True
0e9845a6-c188-4c7a-bf3f-4490ff159bfc,22222222-2222-2222-2222-222222222222,b8f597b4-e56e-4f0d-9f0e-28138caa3fce,buyer.chetan.94@gmail.com,+919887507357,Chetan Sharma,True
e10f9a08-c6aa-4a5c-9cc2-6a5396b0492e,22222222-2222-2222-2222-222222222222,86bb78aa-f89a-45b3-9d0b-9e381988c857,buyer.sunitha.95@gmail.com,+919898612211,Sunitha Naik,True
04a034d6-81db-4085-88b1-5cc7663937e5,22222222-2222-2222-2222-222222222222,74e9bbfa-1b1d-435f-9984-f479146f6ea2,buyer.arjun.96@gmail.com,+919818181595,Arjun Naik,True
6934ce95-9ac3-4a65-89c6-c26a11ddf92a,22222222-2222-2222-2222-222222222222,58c16f9b-36f4-4bbd-b5ec-ddd7595ee919,buyer.bharath.97@gmail.com,+919816292676,Bharath Verma,True
535bd46e-9a4f-4825-a82c-f16e070eb9f1,22222222-2222-2222-2222-222222222222,b8f597b4-e56e-4f0d-9f0e-28138caa3fce,buyer.kishore.98@gmail.com,+919865878146,Kishore Pujari,True
8e289d2c-e942-45fa-bfd1-7a35605978ef,22222222-2222-2222-2222-222222222222,d4bea6fa-ee4f-459e-a945-d73c421c6c88,buyer.siddarama.99@gmail.com,+919834679818,Siddarama Naik,True
44a93223-cfcf-463d-914e-084932d5033a,33333333-3333-3333-3333-333333333333,f6ab4597-3f83-4d14-8238-1d94d6b7d9db,hub.sunitha.0@agrilink.in,+919829374563,Sunitha Kumar (SHG Homemaker Aggregator),True
e18cfc79-1bab-4643-b9d9-ec2da359e0cb,33333333-3333-3333-3333-333333333333,7e80b53a-d3d4-43be-85e3-5602b12e1fe5,hub.lakshmi.1@agrilink.in,+919865902739,Lakshmi Verma (SHG Homemaker Aggregator),True
5862334c-102a-421e-b8cf-ad4e84efde9a,33333333-3333-3333-3333-333333333333,8f265c19-965c-4cf3-8173-d9bbd5ea8bcf,hub.shiva.2@agrilink.in,+919844224936,Shiva Acharya (SHG Homemaker Aggregator),True
